taxid,date,name
941635,10/21/2010,EXCELLENT POLICE DUTY
941635,1/19/2010,EXCELLENT POLICE DUTY
941635,8/20/2009,MERITORIOUS POLICE DUTY
941635,8/16/2009,EXCELLENT POLICE DUTY
941635,7/20/2009,COMMENDATION
941635,6/14/2009,EXCELLENT POLICE DUTY
941635,8/26/2008,EXCELLENT POLICE DUTY
941635,7/3/2008,EXCELLENT POLICE DUTY
941635,6/29/2008,EXCELLENT POLICE DUTY
941635,4/26/2008,EXCELLENT POLICE DUTY
961729,9/14/2019,EXCELLENT POLICE DUTY
956575,2/10/2018,MERITORIOUS POLICE DUTY
956575,6/19/2016,EXCELLENT POLICE DUTY
956575,6/21/2015,EXCELLENT POLICE DUTY
956575,6/21/2015,EXCELLENT POLICE DUTY
932537,8/21/2006,EXCELLENT POLICE DUTY
932537,11/23/2005,EXCELLENT POLICE DUTY
932537,4/6/2005,EXCELLENT POLICE DUTY
962349,9/2/2018,MERITORIOUS POLICE DUTY
964479,9/11/2018,EXCELLENT POLICE DUTY
952648,7/15/2020,COMMENDATION
952648,7/12/2019,MERITORIOUS POLICE DUTY
952648,4/26/2019,COMMENDATION
952648,5/11/2018,EXCELLENT POLICE DUTY
952648,3/31/2018,COMMENDATION
952648,6/17/2017,MERITORIOUS POLICE DUTY
952648,10/12/2016,MERITORIOUS POLICE DUTY
952648,8/25/2016,MERITORIOUS POLICE DUTY
952648,6/23/2016,MERITORIOUS POLICE DUTY
952648,5/20/2016,MERITORIOUS POLICE DUTY
952648,4/13/2016,EXCELLENT POLICE DUTY
952648,10/6/2015,MERITORIOUS POLICE DUTY
952648,9/23/2015,MERITORIOUS POLICE DUTY
952648,9/23/2015,MERITORIOUS POLICE DUTY
952648,8/10/2015,MERITORIOUS POLICE DUTY
952648,4/8/2015,EXCELLENT POLICE DUTY
952648,11/12/2014,EXCELLENT POLICE DUTY
952648,10/11/2014,EXCELLENT POLICE DUTY
952648,9/1/2014,MERITORIOUS POLICE DUTY
952648,7/12/2014,MERITORIOUS POLICE DUTY
952648,6/16/2014,EXCELLENT POLICE DUTY
948860,3/21/2019,EXCELLENT POLICE DUTY
948860,9/30/2018,EXCELLENT POLICE DUTY
876272,3/15/1990,MERITORIOUS POLICE DUTY
876272,7/15/1989,EXCELLENT POLICE DUTY
876272,9/11/1988,EXCELLENT POLICE DUTY
876272,10/22/1985,EXCELLENT POLICE DUTY
876272,9/20/1984,EXCELLENT POLICE DUTY
876272,9/19/1984,EXCELLENT POLICE DUTY
876272,7/30/1984,MERITORIOUS POLICE DUTY
876272,4/25/1984,EXCELLENT POLICE DUTY
876272,2/1/1984,EXCELLENT POLICE DUTY
876272,1/31/1983,EXCELLENT POLICE DUTY
876272,1/10/1983,EXCELLENT POLICE DUTY
952649,2/4/2017,MERITORIOUS POLICE DUTY
952649,4/6/2014,EXCELLENT POLICE DUTY
939521,2/15/2012,EXCELLENT POLICE DUTY
951663,12/8/2016,EXCELLENT POLICE DUTY
951663,11/24/2015,EXCELLENT POLICE DUTY
951663,10/1/2015,EXCELLENT POLICE DUTY
951663,6/15/2015,EXCELLENT POLICE DUTY
951663,3/4/2015,EXCELLENT POLICE DUTY
951663,9/17/2014,EXCELLENT POLICE DUTY
951663,1/14/2014,EXCELLENT POLICE DUTY
951663,11/17/2013,EXCELLENT POLICE DUTY
951664,5/30/2016,EXCELLENT POLICE DUTY
951664,1/17/2014,EXCELLENT POLICE DUTY
900274,9/12/2006,MERITORIOUS POLICE DUTY
900274,2/2/2006,MERITORIOUS POLICE DUTY
900274,4/5/2002,EXCELLENT POLICE DUTY
900274,11/2/2001,EXCELLENT POLICE DUTY
900274,8/15/2000,MERITORIOUS POLICE DUTY
900274,10/28/1997,EXCELLENT POLICE DUTY
900274,2/28/1997,EXCELLENT POLICE DUTY
900274,10/10/1996,EXCELLENT POLICE DUTY
900274,7/4/1996,EXCELLENT POLICE DUTY
900274,2/21/1996,EXCELLENT POLICE DUTY
900274,4/13/1995,EXCELLENT POLICE DUTY
900274,3/24/1995,COMMENDATION
900274,3/8/1995,EXCELLENT POLICE DUTY
900274,1/3/1995,EXCELLENT POLICE DUTY
900274,8/4/1994,EXCELLENT POLICE DUTY
900274,11/14/1993,EXCELLENT POLICE DUTY
960005,1/31/2020,MERITORIOUS POLICE DUTY
960005,1/23/2020,MERITORIOUS POLICE DUTY
960005,12/7/2019,MERITORIOUS POLICE DUTY
960005,11/24/2019,MERITORIOUS POLICE DUTY
960005,8/24/2019,EXCELLENT POLICE DUTY
960005,8/11/2019,MERITORIOUS POLICE DUTY
960005,8/6/2019,MERITORIOUS POLICE DUTY
960005,6/8/2019,MERITORIOUS POLICE DUTY
960005,5/8/2019,MERITORIOUS POLICE DUTY
960005,11/25/2018,EXCELLENT POLICE DUTY
960005,11/12/2018,EXCELLENT POLICE DUTY
960005,1/24/2018,EXCELLENT POLICE DUTY
943140,5/29/2016,EXCELLENT POLICE DUTY
943140,7/6/2012,EXCELLENT POLICE DUTY
943140,10/25/2009,EXCELLENT POLICE DUTY
940057,1/7/2012,MERITORIOUS POLICE DUTY
940057,11/9/2011,EXCELLENT POLICE DUTY
940057,8/18/2007,EXCELLENT POLICE DUTY
936452,4/4/2011,EXCELLENT POLICE DUTY
936452,1/11/2011,EXCELLENT POLICE DUTY
936452,12/11/2007,MERITORIOUS POLICE DUTY
936452,6/26/2006,EXCELLENT POLICE DUTY
943141,2/8/2017,MERITORIOUS POLICE DUTY
943141,1/31/2017,MERITORIOUS POLICE DUTY
943141,1/24/2017,MERITORIOUS POLICE DUTY
943141,9/22/2016,MERITORIOUS POLICE DUTY
943141,8/23/2016,MERITORIOUS POLICE DUTY
943141,6/29/2016,MERITORIOUS POLICE DUTY
943141,5/25/2016,EXCELLENT POLICE DUTY
943141,5/19/2016,EXCELLENT POLICE DUTY
943141,4/20/2016,MERITORIOUS POLICE DUTY
943141,4/14/2016,EXCELLENT POLICE DUTY
943141,3/9/2016,MERITORIOUS POLICE DUTY
943141,2/20/2016,MERITORIOUS POLICE DUTY
943141,2/13/2016,MERITORIOUS POLICE DUTY
943141,2/10/2016,EXCELLENT POLICE DUTY
943141,2/9/2016,MERITORIOUS POLICE DUTY
943141,1/9/2016,MERITORIOUS POLICE DUTY
943141,1/1/2016,EXCELLENT POLICE DUTY
943141,11/30/2015,MERITORIOUS POLICE DUTY
943141,11/13/2015,EXCELLENT POLICE DUTY
943141,11/5/2015,EXCELLENT POLICE DUTY
943141,1/22/2015,MERITORIOUS POLICE DUTY
943141,12/10/2014,MERITORIOUS POLICE DUTY
943141,12/5/2014,EXCELLENT POLICE DUTY
943141,5/27/2012,MERITORIOUS POLICE DUTY
945650,8/14/2015,MERITORIOUS POLICE DUTY
945650,5/8/2013,MERITORIOUS POLICE DUTY
945650,1/29/2010,EXCELLENT POLICE DUTY
945650,3/8/2009,EXCELLENT POLICE DUTY
950292,10/3/2015,EXCELLENT POLICE DUTY
950292,6/2/2015,EXCELLENT POLICE DUTY
950292,6/26/2013,EXCELLENT POLICE DUTY
954708,11/30/2014,EXCELLENT POLICE DUTY
952650,7/12/2020,EXCELLENT POLICE DUTY
952650,1/22/2020,EXCELLENT POLICE DUTY
952650,6/25/2014,EXCELLENT POLICE DUTY
911046,2/17/2015,MERITORIOUS POLICE DUTY
920197,4/29/2014,MERITORIOUS POLICE DUTY
920197,1/9/2014,MERITORIOUS POLICE DUTY
920197,11/6/2013,EXCELLENT POLICE DUTY
920197,4/2/2010,EXCELLENT POLICE DUTY
920197,5/8/2002,MERITORIOUS POLICE DUTY-INTEGRITY
920197,11/7/2000,EXCELLENT POLICE DUTY
920197,9/12/1998,EXCELLENT POLICE DUTY
920197,8/22/1998,EXCELLENT POLICE DUTY
941637,9/13/2012,MERITORIOUS POLICE DUTY
941637,12/2/2011,EXCELLENT POLICE DUTY
944491,8/25/2015,EXCELLENT POLICE DUTY
944491,4/22/2010,EXCELLENT POLICE DUTY
948217,10/29/2014,EXCELLENT POLICE DUTY
946903,11/3/2019,EXCELLENT POLICE DUTY
946903,12/19/2016,EXCELLENT POLICE DUTY
946903,10/22/2016,EXCELLENT POLICE DUTY
946903,9/17/2016,EXCELLENT POLICE DUTY
946903,9/3/2016,EXCELLENT POLICE DUTY
946903,5/7/2016,EXCELLENT POLICE DUTY
946903,3/2/2016,EXCELLENT POLICE DUTY
946903,2/12/2016,EXCELLENT POLICE DUTY
946903,11/11/2015,EXCELLENT POLICE DUTY
946903,12/4/2014,MERITORIOUS POLICE DUTY
946903,9/27/2014,EXCELLENT POLICE DUTY
946903,3/5/2010,EXCELLENT POLICE DUTY
946903,7/26/2009,EXCELLENT POLICE DUTY
934733,2/27/2020,MERITORIOUS POLICE DUTY
934733,11/27/2011,MERITORIOUS POLICE DUTY
934733,11/4/2011,EXCELLENT POLICE DUTY
934733,11/4/2011,EXCELLENT POLICE DUTY
934733,12/20/2007,EXCELLENT POLICE DUTY
934733,10/17/2007,EXCELLENT POLICE DUTY
930014,3/10/2004,EXCELLENT POLICE DUTY
934734,7/6/2006,EXCELLENT POLICE DUTY
934734,7/5/2005,EXCELLENT POLICE DUTY
934734,3/15/2005,EXCELLENT POLICE DUTY
943134,10/12/2018,EXCELLENT POLICE DUTY
943134,2/14/2012,EXCELLENT POLICE DUTY
943134,11/5/2010,MERITORIOUS POLICE DUTY
936443,4/28/2006,EXCELLENT POLICE DUTY
938328,8/5/2009,EXCELLENT POLICE DUTY
955826,7/31/2015,EXCELLENT POLICE DUTY
949855,5/19/2014,EXCELLENT POLICE DUTY
959583,4/26/2017,EXCELLENT POLICE DUTY
936084,4/25/2010,MERITORIOUS POLICE DUTY
936084,11/20/2008,MERITORIOUS POLICE DUTY
936084,3/26/2007,MERITORIOUS POLICE DUTY
960435,9/21/2018,MERITORIOUS POLICE DUTY
920198,4/1/2012,EXCELLENT POLICE DUTY
920198,3/23/1999,EXCELLENT POLICE DUTY
934735,8/2/2013,MERITORIOUS POLICE DUTY
934735,7/25/2013,EXCELLENT POLICE DUTY
954710,4/15/2016,EXCELLENT POLICE DUTY
952651,4/19/2015,MERITORIOUS POLICE DUTY
952651,1/30/2014,EXCELLENT POLICE DUTY
940065,10/6/2011,EXCELLENT POLICE DUTY
940065,1/26/2007,EXCELLENT POLICE DUTY
932538,11/1/2008,EXCELLENT POLICE DUTY
932538,10/2/2008,EXCELLENT POLICE DUTY
948862,2/28/2011,EXCELLENT POLICE DUTY
934736,8/7/2018,COMMENDATION
934736,8/7/2018,COMMENDATION
934736,5/26/2018,EXCELLENT POLICE DUTY
934736,5/26/2018,EXCELLENT POLICE DUTY
934736,9/21/2017,MERITORIOUS POLICE DUTY
934736,9/21/2017,MERITORIOUS POLICE DUTY
934736,8/27/2017,MERITORIOUS POLICE DUTY
934736,8/27/2017,MERITORIOUS POLICE DUTY
934736,7/16/2017,MERITORIOUS POLICE DUTY
934736,7/16/2017,MERITORIOUS POLICE DUTY
934736,6/8/2017,EXCELLENT POLICE DUTY
934736,6/8/2017,EXCELLENT POLICE DUTY
934736,9/2/2016,MERITORIOUS POLICE DUTY
934736,9/2/2016,MERITORIOUS POLICE DUTY
934736,11/18/2014,MERITORIOUS POLICE DUTY
934736,11/18/2014,MERITORIOUS POLICE DUTY
934736,10/18/2014,EXCELLENT POLICE DUTY
934736,10/18/2014,EXCELLENT POLICE DUTY
934736,5/11/2014,COMMENDATION
934736,5/11/2014,COMMENDATION
934736,12/21/2013,EXCELLENT POLICE DUTY
934736,12/21/2013,EXCELLENT POLICE DUTY
934736,7/9/2013,EXCELLENT POLICE DUTY
934736,7/9/2013,EXCELLENT POLICE DUTY
934736,5/25/2013,EXCELLENT POLICE DUTY
934736,5/25/2013,EXCELLENT POLICE DUTY
934736,2/18/2013,EXCELLENT POLICE DUTY
934736,2/18/2013,EXCELLENT POLICE DUTY
934736,11/20/2010,MERITORIOUS POLICE DUTY
934736,11/20/2010,MERITORIOUS POLICE DUTY
934736,11/12/2010,MERITORIOUS POLICE DUTY
934736,11/12/2010,MERITORIOUS POLICE DUTY
934736,11/10/2010,MERITORIOUS POLICE DUTY
934736,11/10/2010,MERITORIOUS POLICE DUTY
934736,10/9/2010,EXCELLENT POLICE DUTY
934736,10/9/2010,EXCELLENT POLICE DUTY
934736,9/7/2010,EXCELLENT POLICE DUTY
934736,9/7/2010,EXCELLENT POLICE DUTY
934736,8/21/2010,MERITORIOUS POLICE DUTY
934736,8/21/2010,MERITORIOUS POLICE DUTY
934736,8/8/2010,MERITORIOUS POLICE DUTY
934736,8/8/2010,MERITORIOUS POLICE DUTY
934736,8/6/2010,MERITORIOUS POLICE DUTY
934736,8/6/2010,MERITORIOUS POLICE DUTY
934736,6/30/2010,MERITORIOUS POLICE DUTY
934736,6/30/2010,MERITORIOUS POLICE DUTY
934736,6/25/2010,EXCELLENT POLICE DUTY
934736,6/25/2010,EXCELLENT POLICE DUTY
934736,6/10/2010,EXCELLENT POLICE DUTY
934736,6/10/2010,EXCELLENT POLICE DUTY
934736,6/9/2010,EXCELLENT POLICE DUTY
934736,6/9/2010,EXCELLENT POLICE DUTY
934736,5/28/2010,EXCELLENT POLICE DUTY
934736,5/28/2010,EXCELLENT POLICE DUTY
934736,5/28/2010,EXCELLENT POLICE DUTY
934736,5/28/2010,EXCELLENT POLICE DUTY
934736,5/14/2010,MERITORIOUS POLICE DUTY
934736,5/14/2010,MERITORIOUS POLICE DUTY
934736,4/3/2010,MERITORIOUS POLICE DUTY
934736,4/3/2010,MERITORIOUS POLICE DUTY
934736,12/9/2009,MERITORIOUS POLICE DUTY
934736,12/9/2009,MERITORIOUS POLICE DUTY
934736,12/1/2009,MERITORIOUS POLICE DUTY
934736,12/1/2009,MERITORIOUS POLICE DUTY
934736,9/5/2009,MERITORIOUS POLICE DUTY
934736,9/5/2009,MERITORIOUS POLICE DUTY
934736,8/1/2009,MERITORIOUS POLICE DUTY
934736,8/1/2009,MERITORIOUS POLICE DUTY
934736,4/4/2009,EXCELLENT POLICE DUTY
934736,4/4/2009,EXCELLENT POLICE DUTY
934736,2/21/2009,EXCELLENT POLICE DUTY
934736,2/21/2009,EXCELLENT POLICE DUTY
934736,2/21/2009,EXCELLENT POLICE DUTY
934736,2/21/2009,EXCELLENT POLICE DUTY
934736,1/24/2009,MERITORIOUS POLICE DUTY
934736,1/24/2009,MERITORIOUS POLICE DUTY
934736,12/13/2008,MERITORIOUS POLICE DUTY
934736,12/13/2008,MERITORIOUS POLICE DUTY
934736,8/23/2008,EXCELLENT POLICE DUTY
934736,8/23/2008,EXCELLENT POLICE DUTY
934736,7/31/2008,EXCELLENT POLICE DUTY
934736,7/31/2008,EXCELLENT POLICE DUTY
934736,1/10/2008,EXCELLENT POLICE DUTY
934736,1/10/2008,EXCELLENT POLICE DUTY
934736,1/14/2007,EXCELLENT POLICE DUTY
934736,1/14/2007,EXCELLENT POLICE DUTY
934736,11/14/2006,EXCELLENT POLICE DUTY
934736,11/14/2006,EXCELLENT POLICE DUTY
946906,2/24/2013,EXCELLENT POLICE DUTY
938329,8/29/2014,EXCELLENT POLICE DUTY
938340,10/22/2010,EXCELLENT POLICE DUTY
938340,7/14/2010,EXCELLENT POLICE DUTY
938340,7/20/2007,MERITORIOUS POLICE DUTY
938340,5/1/2006,EXCELLENT POLICE DUTY
941272,2/25/2010,EXCELLENT POLICE DUTY
955862,5/4/2018,EXCELLENT POLICE DUTY
941642,9/24/2009,EXCELLENT POLICE DUTY
943135,5/22/2011,EXCELLENT POLICE DUTY
943135,10/13/2010,EXCELLENT POLICE DUTY
943135,3/31/2010,EXCELLENT POLICE DUTY
943136,4/3/2016,EXCELLENT POLICE DUTY
943136,12/13/2015,EXCELLENT POLICE DUTY
943136,8/25/2013,EXCELLENT POLICE DUTY
943136,6/5/2011,EXCELLENT POLICE DUTY
943136,7/8/2010,EXCELLENT POLICE DUTY
943136,5/8/2010,EXCELLENT POLICE DUTY
943136,8/29/2009,EXCELLENT POLICE DUTY
943136,8/3/2009,EXCELLENT POLICE DUTY
943136,8/21/2008,EXCELLENT POLICE DUTY
956572,6/29/2017,MERITORIOUS POLICE DUTY
956572,4/24/2017,EXCELLENT POLICE DUTY
956572,3/23/2017,MERITORIOUS POLICE DUTY
956572,3/7/2017,MERITORIOUS POLICE DUTY
956572,4/8/2016,EXCELLENT POLICE DUTY
945986,6/2/2012,EXCELLENT POLICE DUTY
945986,8/3/2009,EXCELLENT POLICE DUTY
950296,10/21/2019,MERITORIOUS POLICE DUTY
950296,9/29/2019,MERITORIOUS POLICE DUTY
950296,8/15/2019,EXCELLENT POLICE DUTY
950296,8/5/2019,MERITORIOUS POLICE DUTY
950296,5/7/2019,MERITORIOUS POLICE DUTY
950296,4/7/2019,MERITORIOUS POLICE DUTY
950296,10/9/2018,MERITORIOUS POLICE DUTY
950296,4/24/2017,MERITORIOUS POLICE DUTY
950296,1/17/2017,EXCELLENT POLICE DUTY
950296,3/15/2016,EXCELLENT POLICE DUTY
950296,1/21/2016,EXCELLENT POLICE DUTY
950296,9/27/2013,MERITORIOUS POLICE DUTY
957524,2/21/2018,EXCELLENT POLICE DUTY
932539,2/6/2007,MERITORIOUS POLICE DUTY
932539,1/12/2007,EXCELLENT POLICE DUTY
932539,10/10/2006,EXCELLENT POLICE DUTY
932539,9/20/2006,EXCELLENT POLICE DUTY
932539,12/28/2005,COMMENDATION-INTEGRITY
932539,10/30/2005,EXCELLENT POLICE DUTY
932539,8/9/2005,EXCELLENT POLICE DUTY
932539,6/20/2005,EXCELLENT POLICE DUTY
932539,4/3/2005,EXCELLENT POLICE DUTY
932539,3/30/2005,EXCELLENT POLICE DUTY
932539,3/21/2005,EXCELLENT POLICE DUTY
932539,2/3/2005,EXCELLENT POLICE DUTY
932539,7/16/2004,EXCELLENT POLICE DUTY
961732,9/5/2019,EXCELLENT POLICE DUTY
961732,8/29/2019,EXCELLENT POLICE DUTY
961732,8/7/2019,MERITORIOUS POLICE DUTY
961732,8/6/2019,EXCELLENT POLICE DUTY
961732,8/6/2019,EXCELLENT POLICE DUTY
961732,5/9/2019,EXCELLENT POLICE DUTY
961732,12/29/2018,MERITORIOUS POLICE DUTY
961732,11/30/2018,EXCELLENT POLICE DUTY
961732,11/23/2018,EXCELLENT POLICE DUTY
961732,11/2/2018,EXCELLENT POLICE DUTY
961732,10/10/2018,EXCELLENT POLICE DUTY
961732,10/10/2018,EXCELLENT POLICE DUTY
961732,2/16/2018,EXCELLENT POLICE DUTY
961732,2/11/2018,EXCELLENT POLICE DUTY
961732,1/17/2018,MERITORIOUS POLICE DUTY
943137,8/28/2011,EXCELLENT POLICE DUTY
943137,3/15/2011,EXCELLENT POLICE DUTY
943137,2/4/2011,EXCELLENT POLICE DUTY
943137,12/15/2010,EXCELLENT POLICE DUTY
943137,9/23/2010,EXCELLENT POLICE DUTY
943137,1/24/2009,EXCELLENT POLICE DUTY
943137,12/16/2008,EXCELLENT POLICE DUTY
943137,10/18/2008,EXCELLENT POLICE DUTY
943137,7/20/2008,EXCELLENT POLICE DUTY
930019,11/16/2009,EXCELLENT POLICE DUTY
930019,4/12/2008,EXCELLENT POLICE DUTY
930019,1/2/2008,EXCELLENT POLICE DUTY
930019,9/21/2007,EXCELLENT POLICE DUTY
930019,3/2/2007,EXCELLENT POLICE DUTY
952653,7/29/2018,MERITORIOUS POLICE DUTY
952653,10/31/2016,MERITORIOUS POLICE DUTY
952653,9/23/2016,MERITORIOUS POLICE DUTY
952653,8/13/2016,MERITORIOUS POLICE DUTY
952653,7/30/2016,MERITORIOUS POLICE DUTY
952653,6/9/2016,EXCELLENT POLICE DUTY
952653,6/2/2016,EXCELLENT POLICE DUTY
952653,4/6/2016,EXCELLENT POLICE DUTY
952653,1/19/2016,EXCELLENT POLICE DUTY
952653,11/20/2015,EXCELLENT POLICE DUTY
952653,5/23/2015,MERITORIOUS POLICE DUTY
952653,3/31/2015,EXCELLENT POLICE DUTY
952653,1/22/2015,EXCELLENT POLICE DUTY
952653,12/23/2014,EXCELLENT POLICE DUTY
952653,11/15/2014,EXCELLENT POLICE DUTY
952653,9/16/2014,EXCELLENT POLICE DUTY
952653,9/7/2014,EXCELLENT POLICE DUTY
934737,8/29/2018,MERITORIOUS POLICE DUTY
934737,12/1/2017,EXCELLENT POLICE DUTY
934737,4/10/2012,EXCELLENT POLICE DUTY
934737,6/30/2010,EXCELLENT POLICE DUTY
934737,5/29/2010,EXCELLENT POLICE DUTY
934737,4/16/2010,EXCELLENT POLICE DUTY
934737,12/26/2008,EXCELLENT POLICE DUTY
934737,7/16/2007,EXCELLENT POLICE DUTY
934737,12/1/2005,EXCELLENT POLICE DUTY
933736,4/9/2012,MERITORIOUS POLICE DUTY
895089,12/8/2006,COMMENDATION
895089,1/3/2006,EXCELLENT POLICE DUTY
895089,11/11/2003,EXCELLENT POLICE DUTY
895089,7/12/2003,EXCELLENT POLICE DUTY
895089,7/12/2003,MERITORIOUS POLICE DUTY
895089,2/27/2001,EXCELLENT POLICE DUTY
895089,1/23/1997,MERITORIOUS POLICE DUTY
895089,9/16/1995,EXCELLENT POLICE DUTY
895089,9/8/1994,EXCELLENT POLICE DUTY
895089,4/11/1994,EXCELLENT POLICE DUTY
895089,1/29/1994,EXCELLENT POLICE DUTY
895089,1/3/1994,MERITORIOUS POLICE DUTY
895089,11/26/1993,EXCELLENT POLICE DUTY
895089,11/19/1993,EXCELLENT POLICE DUTY
895089,10/25/1993,EXCELLENT POLICE DUTY
895089,6/22/1993,EXCELLENT POLICE DUTY
895089,6/14/1993,EXCELLENT POLICE DUTY
895089,9/27/1992,EXCELLENT POLICE DUTY
895089,6/14/1992,EXCELLENT POLICE DUTY
895089,4/29/1992,MERITORIOUS POLICE DUTY
895089,1/30/1992,MERITORIOUS POLICE DUTY
895089,12/24/1991,EXCELLENT POLICE DUTY
895089,7/19/1991,EXCELLENT POLICE DUTY
895089,7/4/1991,EXCELLENT POLICE DUTY
895089,5/6/1991,EXCEPTIONAL MERIT
957525,7/5/2020,EXCELLENT POLICE DUTY
957525,4/6/2019,EXCELLENT POLICE DUTY
957525,9/30/2018,MERITORIOUS POLICE DUTY
936444,7/24/2011,MERITORIOUS POLICE DUTY
936444,7/24/2007,MERITORIOUS POLICE DUTY
943147,1/10/2014,EXCELLENT POLICE DUTY
943147,3/30/2011,MERITORIOUS POLICE DUTY
943147,8/29/2008,MERITORIOUS POLICE DUTY
962352,6/12/2019,EXCELLENT POLICE DUTY
944487,3/6/2011,EXCELLENT POLICE DUTY
960431,6/10/2019,EXCELLENT POLICE DUTY
960431,7/9/2018,EXCELLENT POLICE DUTY
960431,9/11/2017,EXCELLENT POLICE DUTY
960431,1/31/2017,EXCELLENT POLICE DUTY
945171,1/4/2012,MERITORIOUS POLICE DUTY
945171,1/7/2010,EXCELLENT POLICE DUTY
948857,2/29/2012,MERITORIOUS POLICE DUTY
873540,7/18/1990,MERITORIOUS POLICE DUTY
873540,5/3/1985,EXCELLENT POLICE DUTY
873540,1/14/1985,COMMENDATION
873540,1/14/1985,EXCEPTIONAL MERIT
873540,2/22/1984,EXCELLENT POLICE DUTY
873540,4/16/1983,EXCELLENT POLICE DUTY
873540,11/14/1982,EXCEPTIONAL MERIT
873540,5/6/1982,MERITORIOUS POLICE DUTY
873540,4/30/1982,EXCELLENT POLICE DUTY
959584,9/11/2017,EXCELLENT POLICE DUTY
959584,8/29/2017,EXCELLENT POLICE DUTY
933735,4/19/2013,EXCELLENT POLICE DUTY
933735,11/7/2012,EXCELLENT POLICE DUTY
933735,8/17/2012,EXCELLENT POLICE DUTY
933735,5/8/2012,MERITORIOUS POLICE DUTY
933735,3/28/2012,MERITORIOUS POLICE DUTY
933735,2/2/2012,MERITORIOUS POLICE DUTY
933735,9/8/2011,MERITORIOUS POLICE DUTY
933735,7/22/2010,MERITORIOUS POLICE DUTY
933735,8/20/2009,EXCELLENT POLICE DUTY
933735,12/2/2008,MERITORIOUS POLICE DUTY
933735,9/10/2008,MERITORIOUS POLICE DUTY
933735,3/13/2008,MERITORIOUS POLICE DUTY
933735,9/11/2007,MERITORIOUS POLICE DUTY-INTEGRITY
936454,7/2/2010,MERITORIOUS POLICE DUTY
936454,7/2/2010,MERITORIOUS POLICE DUTY
936454,6/6/2008,MERITORIOUS POLICE DUTY
936454,2/15/2008,MERITORIOUS POLICE DUTY
903766,10/17/2003,EXCELLENT POLICE DUTY
903766,10/3/2003,EXCELLENT POLICE DUTY
903766,9/24/2003,EXCELLENT POLICE DUTY
903766,6/19/2003,MERITORIOUS POLICE DUTY
903766,12/11/2002,EXCELLENT POLICE DUTY
903766,12/10/2002,EXCELLENT POLICE DUTY
903766,6/6/2001,EXCELLENT POLICE DUTY
903766,11/1/2000,EXCELLENT POLICE DUTY
903766,5/14/1999,EXCELLENT POLICE DUTY
903766,12/8/1998,EXCELLENT POLICE DUTY
903766,10/22/1998,EXCELLENT POLICE DUTY
903766,12/9/1997,COMMENDATION
903766,11/26/1997,MERITORIOUS POLICE DUTY
903766,10/21/1997,EXCELLENT POLICE DUTY
903766,9/14/1997,EXCELLENT POLICE DUTY
903766,1/28/1997,EXCELLENT POLICE DUTY
903766,1/12/1997,EXCELLENT POLICE DUTY
903766,1/4/1997,EXCELLENT POLICE DUTY
903766,1/10/1996,MERITORIOUS POLICE DUTY
903766,12/1/1995,EXCELLENT POLICE DUTY
903766,5/5/1995,EXCELLENT POLICE DUTY
903766,5/3/1995,EXCELLENT POLICE DUTY
903766,4/6/1995,MERITORIOUS POLICE DUTY
903766,2/19/1995,EXCELLENT POLICE DUTY
903766,9/1/1994,EXCELLENT POLICE DUTY
941626,7/17/2012,EXCELLENT POLICE DUTY
940069,9/29/2010,MERITORIOUS POLICE DUTY
940069,6/23/2008,EXCELLENT POLICE DUTY
945654,3/10/2015,MERITORIOUS POLICE DUTY
945654,3/3/2015,EXCELLENT POLICE DUTY
945654,2/7/2015,MERITORIOUS POLICE DUTY
945654,12/3/2014,MERITORIOUS POLICE DUTY
945654,7/2/2014,EXCELLENT POLICE DUTY
945654,6/5/2014,EXCELLENT POLICE DUTY
945654,4/25/2014,EXCELLENT POLICE DUTY
945654,1/29/2014,EXCELLENT POLICE DUTY
945654,8/24/2011,MERITORIOUS POLICE DUTY
945654,4/12/2011,EXCELLENT POLICE DUTY
945654,3/22/2011,MERITORIOUS POLICE DUTY
945654,3/22/2011,MERITORIOUS POLICE DUTY
945654,1/6/2011,EXCELLENT POLICE DUTY
945654,5/30/2010,EXCELLENT POLICE DUTY
945654,6/24/2009,MERITORIOUS POLICE DUTY
945654,12/5/2008,EXCELLENT POLICE DUTY
952654,1/15/2020,EXCELLENT POLICE DUTY
952654,10/31/2019,EXCELLENT POLICE DUTY
952654,10/11/2019,EXCELLENT POLICE DUTY
952654,9/19/2019,EXCELLENT POLICE DUTY
952654,9/15/2019,MERITORIOUS POLICE DUTY
952654,8/14/2019,EXCELLENT POLICE DUTY
952654,5/24/2019,EXCELLENT POLICE DUTY
952654,5/21/2019,EXCELLENT POLICE DUTY
952654,2/7/2019,EXCELLENT POLICE DUTY
952654,1/19/2019,EXCELLENT POLICE DUTY
952654,11/22/2017,EXCELLENT POLICE DUTY
952654,10/3/2017,EXCELLENT POLICE DUTY
952654,5/9/2017,MERITORIOUS POLICE DUTY
952654,2/5/2017,EXCELLENT POLICE DUTY
945172,1/28/2019,EXCELLENT POLICE DUTY
945172,3/25/2017,EXCELLENT POLICE DUTY
958485,9/26/2019,MERITORIOUS POLICE DUTY
958485,2/10/2018,EXCELLENT POLICE DUTY
958485,4/19/2016,EXCELLENT POLICE DUTY
958485,4/19/2016,EXCELLENT POLICE DUTY
956576,6/24/2017,MERITORIOUS POLICE DUTY
